ad_id,objective_count,publisher_platform_count,age_count,gender_count,cartesian_size
120234371119860404,2,5,6,2,120
120214638079220404,2,5,6,2,120
120215560150260404,2,5,6,2,120
120222505967860404,2,5,6,2,120
120218286508190404,2,5,6,2,120
120229523971230404,2,5,6,2,120
120233835026590404,2,5,6,2,120
120228290647710404,2,5,6,2,120
120222122112670404,2,5,6,2,120
120226003733150404,2,5,6,2,120
120232047002270404,2,5,6,2,120
120232135777950404,2,5,6,2,120
120233905040030404,2,5,6,2,120
120219461262920404,2,5,6,2,120
120231213132360404,2,5,6,2,120
120233781713480404,2,5,6,2,120
120223521266760404,2,5,6,2,120
120223666930760404,2,5,6,2,120
120226002572360404,2,5,6,2,120
120228426738760404,2,5,6,2,120
120229528229960404,2,5,6,2,120
120222250773490404,2,5,6,2,120
120228290648050404,2,5,6,2,120
120230869341170404,2,5,6,2,120
120232797548530404,2,5,6,2,120
120233770681330404,2,5,6,2,120
120233773650930404,2,5,6,2,120
120231198063270404,2,5,6,2,120
120230417237490404,2,5,6,2,120
120223521267100404,2,5,6,2,120
120233778966940404,2,5,6,2,120
120219076449180404,2,5,6,2,120
120223002152860404,2,5,6,2,120
120218555749190404,2,5,6,2,120
120218801263430404,2,5,6,2,120
120222505967430404,2,5,6,2,120
120225142854470404,2,5,6,2,120
120227976262470404,2,5,6,2,120
120228028081990404,2,5,6,2,120
120231198063430404,2,5,6,2,120
120228290648390404,2,5,6,2,120
120233770681670404,2,5,6,2,120
120223521266480404,2,5,6,2,120
120233822849390404,2,5,6,2,120
120226447810800404,2,5,6,2,120
120229527373040404,2,5,6,2,120
120233774715120404,2,5,6,2,120
120234808939760404,2,5,6,2,120
120220778160880404,2,5,6,2,120
120233778347760404,2,5,6,2,120
120223165011610404,2,5,6,2,120
120223521266330404,2,5,6,2,120
120233772627610404,2,5,6,2,120
120233796998810404,2,5,6,2,120
120219458917530404,2,5,6,2,120
120222505967770404,2,5,6,2,120
120231212107930404,2,5,6,2,120
120221493937220404,2,5,6,2,120
120221832901700404,2,5,6,2,120
120232194353220404,2,5,6,2,120
120232796920900404,2,5,6,2,120
120234371208260404,2,5,6,2,120
120231213132280404,2,5,6,2,120
120213954898500404,2,5,6,2,120
120228290647620404,2,5,6,2,120
120231665700420404,2,5,6,2,120
120232047002180404,2,5,6,2,120
120228275601260404,2,5,6,2,120
120217743077870404,2,5,6,2,120
120218557070830404,2,5,6,2,120
120229533618670404,2,5,6,2,120
120231212108270404,2,5,6,2,120
120231213132270404,2,5,6,2,120
120233781713390404,2,5,6,2,120
120223521266670404,2,5,6,2,120
120234428034030404,2,5,6,2,120
120203641856920404,2,5,6,2,120
120220780662680404,2,5,6,2,120
120223152123800404,2,5,6,2,120
120223924143000404,2,5,6,2,120
120230866796440404,2,5,6,2,120
120230863319960404,2,5,6,2,120
120228309919640404,2,5,6,2,120
120232192994200404,2,5,6,2,120
120232797548440404,2,5,6,2,120
120233770681240404,2,5,6,2,120
120233796999060404,2,5,6,2,120
120216779005250404,2,5,6,2,120
120218903569730404,2,5,6,2,120
120219802196290404,2,5,6,2,120
120223507391810404,2,5,6,2,120
120223521267010404,2,5,6,2,120
120230156628290404,2,5,6,2,120
120222117647170404,2,5,6,2,120
120223002152770404,2,5,6,2,120
120233781713730404,2,5,6,2,120
120213732898540404,2,5,6,2,120
120217568761580404,2,5,6,2,120
120227976262380404,2,5,6,2,120
120230417237740404,2,5,6,2,120
120230695489260404,2,5,6,2,120
120231198063340404,2,5,6,2,120
120216779034860404,2,5,6,2,120
120228290648300404,2,5,6,2,120
120233770681580404,2,5,6,2,120
120233772627180404,2,5,6,2,120
120223002153110404,2,5,6,2,120
120225177518230404,2,5,6,2,120
120230950164630404,2,5,6,2,120
120232122250390404,2,5,6,2,120
120232135613590404,2,5,6,2,120
120232389007510404,2,5,6,2,120
120226619384470404,2,5,6,2,120
120234371156630404,2,5,6,2,120
120223165011520404,2,5,6,2,120
120223521266240404,2,5,6,2,120
120226447039040404,2,5,6,2,120
120233772627520404,2,5,6,2,120
120233796998720404,2,5,6,2,120
120222505967680404,2,5,6,2,120
120225929143360404,2,5,6,2,120
120227976262720404,2,5,6,2,120
120233632147520404,2,5,6,2,120
120230012449770404,2,5,6,2,120
120228946281450404,2,5,6,2,120
120233662784490404,2,5,6,2,120
120230743624170404,2,5,6,2,120
120221494011370404,2,5,6,2,120
120228290647530404,2,5,6,2,120
120233835026600404,2,5,6,2,120
120217972812180404,2,5,6,2,120
120227309208980404,2,5,6,2,120
120229533618580404,2,5,6,2,120
120231127515540404,2,5,6,2,120
120231212108180404,2,5,6,2,120
120231213132180404,2,5,6,2,120
120233781713300404,2,5,6,2,120
120223165011860404,2,5,6,2,120
120223521266580404,2,5,6,2,120
120233778966420404,2,5,6,2,120
120227975906110404,2,5,6,2,120
120228290647870404,2,5,6,2,120
120233773650750404,2,5,6,2,120
120223909497150404,2,5,6,2,120
120225177449790404,2,5,6,2,120
120226618786110404,2,5,6,2,120
120222253769960404,2,5,6,2,120
120223521266920404,2,5,6,2,120
120230156628200404,2,5,6,2,120
120230721697000404,2,5,6,2,120
120218288648850404,2,5,6,2,120
120230417237650404,2,5,6,2,120
120231198063250404,2,5,6,2,120
120232123457170404,2,5,6,2,120
120222339237010404,2,5,6,2,120
120233770681490404,2,5,6,2,120
120233822849170404,2,5,6,2,120
120233796998920404,2,5,6,2,120
120225177518140404,2,5,6,2,120
120230950164540404,2,5,6,2,120
120232135613500404,2,5,6,2,120
120232389007420404,2,5,6,2,120
120218265546300404,2,5,6,2,120
120219464112700404,2,5,6,2,120
120222588771900404,2,5,6,2,120
120228272560700404,2,5,6,2,120
120230156628540404,2,5,6,2,120
23853143123430403,2,5,6,2,120
120223521266150404,2,5,6,2,120
120229629559270404,2,5,6,2,120
120232194372070404,2,5,6,2,120
120233772627430404,2,5,6,2,120
120233796998630404,2,5,6,2,120
120222225053670404,2,5,6,2,120
120222505967590404,2,5,6,2,120
120227976262630404,2,5,6,2,120
120233778966320404,2,5,6,2,120
120218555676560404,2,5,6,2,120
120219621015440404,2,5,6,2,120
120224770363280404,2,5,6,2,120
120230721784720404,2,5,6,2,120
120233778347920404,2,5,6,2,120
120230733194640404,2,5,6,2,120
120228290647440404,2,5,6,2,120
120230743624080404,2,5,6,2,120
120214638079290404,2,5,6,2,120
120231127515450404,2,5,6,2,120
120231212108090404,2,5,6,2,120
120233781713210404,2,5,6,2,120
120218689281850404,2,5,6,2,120
120222250492730404,2,5,6,2,120
120223165011770404,2,5,6,2,120
120223521266490404,2,5,6,2,120
120233662824250404,2,5,6,2,120
120233778966330404,2,5,6,2,120
120226445819620404,2,5,6,2,120
120228290647780404,2,5,6,2,120
120230695583460404,2,5,6,2,120
120232047002340404,2,5,6,2,120
120233770681060404,2,5,6,2,120
120234371436260404,2,5,6,2,120
120234433618660404,2,5,6,2,120
120218008098020404,2,5,6,2,120
120232124101860404,2,5,6,2,120
120223521266830404,2,5,6,2,120
120230859363470404,2,5,6,2,120
120232388771470404,2,5,6,2,120
120232392258190404,2,5,6,2,120
120233781713270404,2,5,6,2,120
120230417237560404,2,5,6,2,120
120226616500280404,2,5,6,2,120
120228290648120404,2,5,6,2,120
120229617398840404,2,5,6,2,120
120232388849720404,2,5,6,2,120
120233835428920404,2,5,6,2,120
120219076449250404,2,5,6,2,120
120232389007330404,2,5,6,2,120
120225929812450404,2,5,6,2,120
120230156628450404,2,5,6,2,120
120223521266060404,2,5,6,2,120
120223908501900404,2,5,6,2,120
120229629559180404,2,5,6,2,120
120233772627340404,2,5,6,2,120
120231806178940404,2,5,6,2,120
120233796998780404,2,5,6,2,120
120233770681530404,2,5,6,2,120
120222505967500404,2,5,6,2,120
120226448117020404,2,5,6,2,120
120232931347740404,2,5,6,2,120
120217781020470404,2,5,6,2,120
120226448903990404,2,5,6,2,120
120233632269110404,2,5,6,2,120
120233778347830404,2,5,6,2,120
120228290647350404,2,5,6,2,120
120230743623990404,2,5,6,2,120
120233774715190404,2,5,6,2,120
120225816057560404,2,5,6,2,120
120214851639520404,2,5,6,2,120
120222505967840404,2,5,6,2,120
120231127515360404,2,5,6,2,120
120231212108000404,2,5,6,2,120
120218149884640404,2,5,6,2,120
120221422721760404,2,5,6,2,120
120223165011680404,2,5,6,2,120
120223521266400404,2,5,6,2,120
120223909649120404,2,5,6,2,120
120233796998880404,2,5,6,2,120
120218561720970404,2,5,6,2,120
120222122112650404,2,5,6,2,120
120228290647690404,2,5,6,2,120
120231665700490404,2,5,6,2,120
120232047002250404,2,5,6,2,120
120232135777930404,2,5,6,2,120
120229523971210404,2,5,6,2,120
120218286508170404,2,5,6,2,120
120221832901770404,2,5,6,2,120
120233835026570404,2,5,6,2,120
120223521266740404,2,5,6,2,120
120228426738740404,2,5,6,2,120
120229533618740404,2,5,6,2,120
120230867102260404,2,5,6,2,120
120231213132340404,2,5,6,2,120
120231663318580404,2,5,6,2,120
120233781713460404,2,5,6,2,120
120234370800180404,2,5,6,2,120
120223520684510404,2,5,6,2,120
120230867167710404,2,5,6,2,120
120232123180510404,2,5,6,2,120
120232388626910404,2,5,6,2,120
120232797423070404,2,5,6,2,120
120222250773470404,2,5,6,2,120
120223506207710404,2,5,6,2,120
120228290648030404,2,5,6,2,120
120232797548510404,2,5,6,2,120
120233773650910404,2,5,6,2,120
120223002152840404,2,5,6,2,120
120232387783560404,2,5,6,2,120
120223521267080404,2,5,6,2,120
120228183968050404,2,5,6,2,120
120228290648370404,2,5,6,2,120
120233770681650404,2,5,6,2,120
120233772627250404,2,5,6,2,120
120233822849330404,2,5,6,2,120
120227976262450404,2,5,6,2,120
120228281137970404,2,5,6,2,120
120231198063410404,2,5,6,2,120
120232192966450404,2,5,6,2,120
120220778160860404,2,5,6,2,120
120221646553820404,2,5,6,2,120
120230024128220404,2,5,6,2,120
120233632269020404,2,5,6,2,120
120209182715100404,2,5,6,2,120
120225177518300404,2,5,6,2,120
120232135613660404,2,5,6,2,120
120233774715100404,2,5,6,2,120
120233773650840404,2,5,6,2,120
120219458917510404,2,5,6,2,120
120222505967750404,2,5,6,2,120
120226588153990404,2,5,6,2,120
120231212107910404,2,5,6,2,120
120232248441990404,2,5,6,2,120
120221689576070404,2,5,6,2,120
120223165011590404,2,5,6,2,120
120223521266310404,2,5,6,2,120
120233772627590404,2,5,6,2,120
120233796998790404,2,5,6,2,120
120218439368240404,2,5,6,2,120
120222250419760404,2,5,6,2,120
120228168382000404,2,5,6,2,120
120228290647600404,2,5,6,2,120
120231665700400404,2,5,6,2,120
120232122250800404,2,5,6,2,120
120232135777840404,2,5,6,2,120
120234371215920404,2,5,6,2,120
120233632147470404,2,5,6,2,120
120233835026480404,2,5,6,2,120
120223521266650404,2,5,6,2,120
120230913727450404,2,5,6,2,120
120234428034010404,2,5,6,2,120
120217743077850404,2,5,6,2,120
120231212108250404,2,5,6,2,120
120231213132250404,2,5,6,2,120
120233781713370404,2,5,6,2,120
120223520684420404,2,5,6,2,120
120225177449860404,2,5,6,2,120
120232194389380404,2,5,6,2,120
120220780662660404,2,5,6,2,120
120203641856900404,2,5,6,2,120
120228290647940404,2,5,6,2,120
120230028826500404,2,5,6,2,120
120233770681220404,2,5,6,2,120
120233773650820404,2,5,6,2,120
120223656079150404,2,5,6,2,120
120226003312430404,2,5,6,2,120
120232387783470404,2,5,6,2,120
120233781713710404,2,5,6,2,120
120223507391790404,2,5,6,2,120
120223521266990404,2,5,6,2,120
120230156628270404,2,5,6,2,120
23849835413720403,2,5,6,2,120
120225145678040404,2,5,6,2,120
120225283057880404,2,5,6,2,120
120228290648280404,2,5,6,2,120
120233770681560404,2,5,6,2,120
120233822849240404,2,5,6,2,120
120232800014040404,2,5,6,2,120
120231212108020404,2,5,6,2,120
120230417237720404,2,5,6,2,120
120217568761560404,2,5,6,2,120
120218480961240404,2,5,6,2,120
120222588777090404,2,5,6,2,120
120232796382850404,2,5,6,2,120
120225177518210404,2,5,6,2,120
120230950164610404,2,5,6,2,120
120232122250370404,2,5,6,2,120
120232135613570404,2,5,6,2,120
120232389007490404,2,5,6,2,120
120222505967660404,2,5,6,2,120
120225929143340404,2,5,6,2,120
120227976262700404,2,5,6,2,120
120223165011500404,2,5,6,2,120
120223521266220404,2,5,6,2,120
120230866991660404,2,5,6,2,120
120232123501100404,2,5,6,2,120
120233772627500404,2,5,6,2,120
120233796998700404,2,5,6,2,120
120223521266450404,2,5,6,2,120
120230743624150404,2,5,6,2,120
120232122250710404,2,5,6,2,120
120232135777750404,2,5,6,2,120
120211821263830404,2,5,6,2,120
120213732887510404,2,5,6,2,120
120218007391190404,2,5,6,2,120
120228946281430404,2,5,6,2,120
120233835026390404,2,5,6,2,120
120232799988440404,2,5,6,2,120
120223165011840404,2,5,6,2,120
120223521266560404,2,5,6,2,120
120231672583040404,2,5,6,2,120
120233778966400404,2,5,6,2,120
120233796999040404,2,5,6,2,120
120227309208960404,2,5,6,2,120
120231127515520404,2,5,6,2,120
120231213132160404,2,5,6,2,120
120233781713280404,2,5,6,2,120
120223909497130404,2,5,6,2,120
120225177449770404,2,5,6,2,120
120231197238570404,2,5,6,2,120
120223152123690404,2,5,6,2,120
120226581161770404,2,5,6,2,120
120226582093610404,2,5,6,2,120
120228290647850404,2,5,6,2,120
120232124288810404,2,5,6,2,120
120233773650730404,2,5,6,2,120
120214637752020404,2,5,6,2,120
120215711049940404,2,5,6,2,120
120218555706580404,2,5,6,2,120
120223521266900404,2,5,6,2,120
120228290648190404,2,5,6,2,120
120233770681470404,2,5,6,2,120
120233822849150404,2,5,6,2,120
120231198063230404,2,5,6,2,120
120230156628520404,2,5,6,2,120
120219381911080404,2,5,6,2,120
120225280581160404,2,5,6,2,120
120230867402280404,2,5,6,2,120
120220778670120404,2,5,6,2,120
120232135613480404,2,5,6,2,120
120232389007400404,2,5,6,2,120
23855304365010403,2,5,6,2,120
120222505967570404,2,5,6,2,120
120227976262610404,2,5,6,2,120
120232798739410404,2,5,6,2,120
120234371408850404,2,5,6,2,120
120223521266130404,2,5,6,2,120
120229629559250404,2,5,6,2,120
120233796998610404,2,5,6,2,120
120228290647420404,2,5,6,2,120
120230743624060404,2,5,6,2,120
120219939689340404,2,5,6,2,120
120233778347900404,2,5,6,2,120
120233835026300404,2,5,6,2,120
120233822849220404,2,5,6,2,120
120218485823270404,2,5,6,2,120
120218689281830404,2,5,6,2,120
120223165011750404,2,5,6,2,120
120223521266470404,2,5,6,2,120
120230028745510404,2,5,6,2,120
120233778966310404,2,5,6,2,120
120233796998950404,2,5,6,2,120
120214638079270404,2,5,6,2,120
120215560150310404,2,5,6,2,120
120233796998960404,2,5,6,2,120
120218008098000404,2,5,6,2,120
120230866522320404,2,5,6,2,120
120226448758480404,2,5,6,2,120
120228290647760404,2,5,6,2,120
120232135778000404,2,5,6,2,120
120233770681040404,2,5,6,2,120
120234433618640404,2,5,6,2,120
23853143838330403,2,5,6,2,120
120214637726330404,2,5,6,2,120
120219461262970404,2,5,6,2,120
120223521266810404,2,5,6,2,120
120231213132110404,2,5,6,2,120
120230859363450404,2,5,6,2,120
120233778966650404,2,5,6,2,120
120233778966360404,2,5,6,2,120
120228290648100404,2,5,6,2,120
120229617398820404,2,5,6,2,120
120233835428900404,2,5,6,2,120
120222258630180404,2,5,6,2,120
120230417237540404,2,5,6,2,120
120234371106340404,2,5,6,2,120
120218485910990404,2,5,6,2,120
120223507391950404,2,5,6,2,120
120230156628430404,2,5,6,2,120
120219076449230404,2,5,6,2,120
120222117575630404,2,5,6,2,120
120231127515510404,2,5,6,2,120
120230581519310404,2,5,6,2,120
120213133858680404,2,5,6,2,120
120222505967480404,2,5,6,2,120
120227976262520404,2,5,6,2,120
120217973484920404,2,5,6,2,120
120223521266040404,2,5,6,2,120
120223667293560404,2,5,6,2,120
120229629559160404,2,5,6,2,120
120232388926840404,2,5,6,2,120
120233772627320404,2,5,6,2,120
120233822849400404,2,5,6,2,120
120225929707810404,2,5,6,2,120
120226617738530404,2,5,6,2,120
120228290647330404,2,5,6,2,120
120233774715170404,2,5,6,2,120
120218286000930404,2,5,6,2,120
120228819131170404,2,5,6,2,120
120233778347810404,2,5,6,2,120
120232192383390404,2,5,6,2,120
120233781713310404,2,5,6,2,120
120233835026210404,2,5,6,2,120
120221422721740404,2,5,6,2,120
120223165011660404,2,5,6,2,120
120223521266380404,2,5,6,2,120
120223909649100404,2,5,6,2,120
120225144129740404,2,5,6,2,120
120222505967820404,2,5,6,2,120
120231212107980404,2,5,6,2,120
120233778966290404,2,5,6,2,120
120218556076440404,2,5,6,2,120
120230733146230404,2,5,6,2,120
120229523971190404,2,5,6,2,120
120233835026550404,2,5,6,2,120
120222122112630404,2,5,6,2,120
120225907763830404,2,5,6,2,120
120228290647670404,2,5,6,2,120
120231665700470404,2,5,6,2,120
120232047002230404,2,5,6,2,120
120232135777910404,2,5,6,2,120
120228171877920404,2,5,6,2,120
120229533618720404,2,5,6,2,120
120231213132320404,2,5,6,2,120
120231661214240404,2,5,6,2,120
120233781713440404,2,5,6,2,120
120233796998820404,2,5,6,2,120
120223521266720404,2,5,6,2,120
120223919623200404,2,5,6,2,120
120226098838560404,2,5,6,2,120
120228426738720404,2,5,6,2,120
120222250773450404,2,5,6,2,120
120223152123850404,2,5,6,2,120
120228170281930404,2,5,6,2,120
120228290648010404,2,5,6,2,120
120232797548490404,2,5,6,2,120
120233770681290404,2,5,6,2,120
120233773650890404,2,5,6,2,120
120232394499530404,2,5,6,2,120
120232797423050404,2,5,6,2,120
120233797691850404,2,5,6,2,120
120219464035700404,2,5,6,2,120
120222263364980404,2,5,6,2,120
120223507391860404,2,5,6,2,120
120223521267060404,2,5,6,2,120
120232799234420404,2,5,6,2,120
120223002152820404,2,5,6,2,120
120230159037300404,2,5,6,2,120
120222505967390404,2,5,6,2,120
120230417237790404,2,5,6,2,120
120231198063390404,2,5,6,2,120
120216779024670404,2,5,6,2,120
120228290648350404,2,5,6,2,120
120233770681630404,2,5,6,2,120
120233772627230404,2,5,6,2,120
120233822849310404,2,5,6,2,120
120230013839560404,2,5,6,2,120
120209182715080404,2,5,6,2,120
120218439383240404,2,5,6,2,120
120218556098760404,2,5,6,2,120
120225177518280404,2,5,6,2,120
120232135613640404,2,5,6,2,120
120233774715080404,2,5,6,2,120
120220778160840404,2,5,6,2,120
120221646553800404,2,5,6,2,120
120233778347720404,2,5,6,2,120
120221689576050404,2,5,6,2,120
120223521266290404,2,5,6,2,120
120233772627570404,2,5,6,2,120
120233796998770404,2,5,6,2,120
120222505967730404,2,5,6,2,120
120231212107890404,2,5,6,2,120
120232248441970404,2,5,6,2,120
120233781713010404,2,5,6,2,120
120233835026460404,2,5,6,2,120
120228290647580404,2,5,6,2,120
120231665700380404,2,5,6,2,120
120232135777820404,2,5,6,2,120
120232799754780404,2,5,6,2,120
120222250495430404,2,5,6,2,120
120229527684550404,2,5,6,2,120
120231213132230404,2,5,6,2,120
120233781713350404,2,5,6,2,120
120225173267750404,2,5,6,2,120
120223165011910404,2,5,6,2,120
120223521266630404,2,5,6,2,120
120203641856880404,2,5,6,2,120
120223508219760404,2,5,6,2,120
120228290647920404,2,5,6,2,120
120230869458800404,2,5,6,2,120
120233773650800404,2,5,6,2,120
120220795856240404,2,5,6,2,120
120225177449840404,2,5,6,2,120
120223521266970404,2,5,6,2,120
120230156628250404,2,5,6,2,120
120233661613850404,2,5,6,2,120
120233781713690404,2,5,6,2,120
120234433356570404,2,5,6,2,120
120217568761540404,2,5,6,2,120
120227976262340404,2,5,6,2,120
120230417237700404,2,5,6,2,120
120231198063300404,2,5,6,2,120
120232247909060404,2,5,6,2,120
120226447207620404,2,5,6,2,120
120228290648260404,2,5,6,2,120
120232799996100404,2,5,6,2,120
120232930914500404,2,5,6,2,120
120233770681540404,2,5,6,2,120
120225177518190404,2,5,6,2,120
120226002007150404,2,5,6,2,120
120230950164590404,2,5,6,2,120
120232122250350404,2,5,6,2,120
120232135613550404,2,5,6,2,120
120232389007470404,2,5,6,2,120
120233774714990404,2,5,6,2,120
120233925289070404,2,5,6,2,120
120210311170670404,2,5,6,2,120
120232123384430404,2,5,6,2,120
120229629559320404,2,5,6,2,120
120226621953560404,2,5,6,2,120
120219381884440404,2,5,6,2,120
120223165011480404,2,5,6,2,120
120223521266200404,2,5,6,2,120
120232931088920404,2,5,6,2,120
120233772627480404,2,5,6,2,120
120233796998680404,2,5,6,2,120
120233834374680404,2,5,6,2,120
120234370909720404,2,5,6,2,120
120228312241090404,2,5,6,2,120
120233778347970404,2,5,6,2,120
120233835026370404,2,5,6,2,120
120228290647490404,2,5,6,2,120
120230743624130404,2,5,6,2,120
120232122250690404,2,5,6,2,120
120232135777730404,2,5,6,2,120
120223655023980404,2,5,6,2,120
120229533618540404,2,5,6,2,120
120230913847660404,2,5,6,2,120
120231127515500404,2,5,6,2,120
120231213132140404,2,5,6,2,120
120233781713260404,2,5,6,2,120
120219222391660404,2,5,6,2,120
120223165011820404,2,5,6,2,120
120223909103900404,2,5,6,2,120
120231212108060404,2,5,6,2,120
120223915182870404,2,5,6,2,120
120226443868950404,2,5,6,2,120
120226582093590404,2,5,6,2,120
120228290647830404,2,5,6,2,120
120233661051670404,2,5,6,2,120
120233773650710404,2,5,6,2,120
120226442955030404,2,5,6,2,120
120233632142040404,2,5,6,2,120
23855493429440403,2,5,6,2,120
120209600877760404,2,5,6,2,120
120222339263680404,2,5,6,2,120
120223521266880404,2,5,6,2,120
120226080509120404,2,5,6,2,120
120230721666240404,2,5,6,2,120
120223002152640404,2,5,6,2,120
120204746668650404,2,5,6,2,120
120221493835370404,2,5,6,2,120
120231198063210404,2,5,6,2,120
120221643336810404,2,5,6,2,120
120225997661290404,2,5,6,2,120
120228290648170404,2,5,6,2,120
120233770681450404,2,5,6,2,120
120233822849130404,2,5,6,2,120
120233835428970404,2,5,6,2,120
120232135613460404,2,5,6,2,120
120232389007380404,2,5,6,2,120
120229598154260404,2,5,6,2,120
120230156628500404,2,5,6,2,120
120229629559230404,2,5,6,2,120
120223521266110404,2,5,6,2,120
120232123285950404,2,5,6,2,120
120233796998590404,2,5,6,2,120
120222505967550404,2,5,6,2,120
120227976262590404,2,5,6,2,120
120230024128360404,2,5,6,2,120
120225815268200404,2,5,6,2,120
120226002808680404,2,5,6,2,120
120228196662120404,2,5,6,2,120
120233778347880404,2,5,6,2,120
120230743624040404,2,5,6,2,120
120228290647400404,2,5,6,2,120
120233774715240404,2,5,6,2,120
120214638079250404,2,5,6,2,120
120215560150290404,2,5,6,2,120
120222505967890404,2,5,6,2,120
120225173267730404,2,5,6,2,120
120226442833170404,2,5,6,2,120
120231127515410404,2,5,6,2,120
120231212108050404,2,5,6,2,120
120232931347730404,2,5,6,2,120
120233781713170404,2,5,6,2,120
120223165011730404,2,5,6,2,120
120224777385660404,2,5,6,2,120
120228290647740404,2,5,6,2,120
120232047002300404,2,5,6,2,120
120232135777980404,2,5,6,2,120
120218439355580404,2,5,6,2,120
